Country,Date,Sum_Confirmed,sum_Recovered,sum_Deaths,sum_Active,Median_CaseFatalityRatio,Median_IncidenceRate
"United Kingdom",2020-09-25 00:00:00,418890,2284,58567,374616,1.07241386463109,346.389445020235
"United Kingdom",2020-09-26 00:00:00,425767,2305,58607,381439,1.07187241093621,346.389445020235
"United Kingdom",2020-09-27 00:00:00,431817,2335,58654,387424,1.0713325474137,346.389445020235
"United Kingdom",2020-09-28 00:00:00,437522,2341,58710,393101,1.07079426706869,346.389445020235
"United Kingdom",2020-09-29 00:00:00,441571,2354,58765,397131,1.07079426706869,347.150248428634
"United Kingdom",2020-09-30 00:00:00,448728,2370,58814,404199,1.14154313636924,347.150248428634
"United Kingdom",2020-10-01 00:00:00,455847,2375,58875,411240,1.13963899507349,347.150248428634
"United Kingdom",2020-10-02 00:00:00,462780,2385,58946,418100,1.13900796080833,347.150248428634
"United Kingdom",2020-10-03 00:00:00,469768,2391,59020,425022,1.13588002837167,348.671855245433
"United Kingdom",2020-10-04 00:00:00,482652,2398,59090,437851,1.13588002837167,348.671855245433
"United Kingdom",2020-10-05 00:00:00,505621,2405,59153,460776,1.13588002837167,348.671855245433
"United Kingdom",2020-10-06 00:00:00,518218,2411,59221,473354,1.13588002837167,348.671855245433
"United Kingdom",2020-10-07 00:00:00,532770,2419,59305,487827,1.13588002837167,348.671855245433
"United Kingdom",2020-10-08 00:00:00,546946,2427,59415,501922,1.13588002837167,348.671855245433
"United Kingdom",2020-10-09 00:00:00,564500,2476,59512,519346,1.13588002837167,349.432658653832
"United Kingdom",2020-10-10 00:00:00,578392,2490,59608,533133,1.13588002837167,353.997479104227
"United Kingdom",2020-10-11 00:00:00,593569,2497,59715,548220,1.1352598348713,354.758282512627
"United Kingdom",2020-10-12 00:00:00,606460,2505,59843,561029,1.1352598348713,354.758282512627
"United Kingdom",2020-10-13 00:00:00,620443,2513,59963,574982,1.1352598348713,354.758282512627
"United Kingdom",2020-10-14 00:00:00,637692,2537,60082,592065,1.1352598348713,354.758282512627
"United Kingdom",2020-10-15 00:00:00,657454,2553,60205,611663,1.1352598348713,357.801496146224
"United Kingdom",2020-10-16 00:00:00,676452,2563,60357,630511,1.1352598348713,357.801496146224
"United Kingdom",2020-10-17 00:00:00,692110,2567,60519,646028,1.13464142097925,363.887923413418
"United Kingdom",2020-10-18 00:00:00,708298,2574,60705,662057,1.13402477904677,363.887923413418
"United Kingdom",2020-10-19 00:00:00,725292,2591,60872,678967,1.13402477904677,363.887923413418
"United Kingdom",2020-10-20 00:00:00,744113,2615,61065,697693,1.13402477904677,365.409530230217
"United Kingdom",2020-10-21 00:00:00,765484,2628,61275,718804,1.13402477904677,365.409530230217
"United Kingdom",2020-10-22 00:00:00,792189,2638,61507,745310,1.13402477904677,365.409530230217
"United Kingdom",2020-10-23 00:00:00,813444,2654,61749,766362,1.13402477904677,366.170333638616
"United Kingdom",2020-10-24 00:00:00,834000,2659,61974,786692,1.1334099014689,368.452743863814
"United Kingdom",2020-10-25 00:00:00,857042,2678,62193,809532,1.13218540917402,368.452743863814
"United Kingdom",2020-10-26 00:00:00,876846,2687,62448,829169,1.13218540917402,368.452743863814
"United Kingdom",2020-10-27 00:00:00,897751,2704,62730,849950,1.13218540917402,368.452743863814
"United Kingdom",2020-10-28 00:00:00,920655,2721,63015,872490,1.13096788411837,368.452743863814
"United Kingdom",2020-10-29 00:00:00,945369,2775,63296,896840,1.13096788411837,368.452743863814
"United Kingdom",2020-10-30 00:00:00,968449,2801,63616,919612,1.13096788411837,368.452743863814
"United Kingdom",2020-10-31 00:00:00,992867,2813,63968,943744,1.13096788411837,369.213547272213
"United Kingdom",2020-11-01 00:00:00,1014788,2841,64308,965309,1.13096788411837,369.213547272213
"United Kingdom",2020-11-02 00:00:00,1038056,2843,64667,988406,1.13036171574904,369.213547272213
"United Kingdom",2020-11-03 00:00:00,1057029,2852,65005,1007228,1.13036171574904,369.213547272213
"United Kingdom",2020-11-04 00:00:00,1077077,2908,65382,1026853,1.13036171574904,370.735154089011
"United Kingdom",2020-11-05 00:00:00,1102279,2927,65722,1051548,1.12975726700629,370.735154089011
"United Kingdom",2020-11-06 00:00:00,1126445,2933,66110,1075328,1.12975726700629,372.25676090581
"United Kingdom",2020-11-07 00:00:00,1149764,2953,66527,1098275,1.1285534992131,373.017564314209
"United Kingdom",2020-11-08 00:00:00,1174762,2967,66944,1122827,1.1285534992131,376.821581356206
"United Kingdom",2020-11-09 00:00:00,1195358,2985,67377,1143233,1.1285534992131,376.821581356206
"United Kingdom",2020-11-10 00:00:00,1216733,3000,67871,1164420,1.1285534992131,376.821581356206
"United Kingdom",2020-11-11 00:00:00,1237166,3010,68281,1184329,1.12616628038272,379.103991581403
"United Kingdom",2020-11-12 00:00:00,1260167,3020,68691,1206723,1.1232197655205,393.459432293433
"United Kingdom",2020-11-13 00:00:00,1293684,3033,69121,1239664,1.1232197655205,393.459432293433
"United Kingdom",2020-11-14 00:00:00,1321014,3091,69571,1266546,1.1232197655205,405.932316798625
"United Kingdom",2020-11-15 00:00:00,1347907,3110,70030,1292941,1.12089201877934,406.693120207024
"United Kingdom",2020-11-16 00:00:00,1372897,3123,70487,1317737,1.12089201877934,406.693120207024
"United Kingdom",2020-11-17 00:00:00,1394284,3137,70919,1338925,1.12089201877934,408.975530432222
"United Kingdom",2020-11-18 00:00:00,1414355,3150,71386,1358373,1.12089201877934,409.563544356392
"United Kingdom",2020-11-19 00:00:00,1433987,3209,71900,1377430,1.12089201877934,410.324347764791
"United Kingdom",2020-11-20 00:00:00,1456919,3245,72386,1399828,1.120314117716,411.500375613131
"United Kingdom",2020-11-21 00:00:00,1477203,3263,72871,1419573,1.11744849260854,413.437206869869
"United Kingdom",2020-11-22 00:00:00,1497125,3313,73369,1439104,1.10637012423064,414.958813686668
"United Kingdom",2020-11-23 00:00:00,1515805,3325,73882,1457360,1.10637012423064,414.958813686668
"United Kingdom",2020-11-24 00:00:00,1531278,3336,74391,1472607,1.10637012423064,418.590041244435
"United Kingdom",2020-11-25 00:00:00,1542599,3408,74887,1483271,1.10637012423064,419.350844652834
"United Kingdom",2020-11-26 00:00:00,1560846,3448,75386,1500797,1.10637012423064,421.633254878032
"United Kingdom",2020-11-27 00:00:00,1578410,3457,75847,1517847,1.10637012423064,421.633254878032
"United Kingdom",2020-11-28 00:00:00,1593194,3465,76307,1532140,1.10529487082925,421.633254878032
"United Kingdom",2020-11-29 00:00:00,1609110,3503,76793,1547514,1.10529487082925,425.437271920028
"United Kingdom",2020-11-30 00:00:00,1621304,3517,77294,1559449,1.10529487082925,425.437271920028
"United Kingdom",2020-12-01 00:00:00,1633679,3573,77759,1571618,1.10529487082925,425.735347836687
"United Kingdom",2020-12-02 00:00:00,1647165,3592,78184,1584493,1.09444444444444,433.80610941242
"United Kingdom",2020-12-03 00:00:00,1663373,3605,78598,1600069,1.09444444444444,433.80610941242
"United Kingdom",2020-12-04 00:00:00,1678298,3626,79102,1614585,1.09391182127534,437.504585736344
"United Kingdom",2020-12-05 00:00:00,1694679,3640,79601,1630449,1.09179543782193,442.322082885991
"United Kingdom",2020-12-06 00:00:00,1710295,3653,80008,1645618,1.09126984126984,450.351244802071
"United Kingdom",2020-12-07 00:00:00,1727639,3739,80444,1662673,1.09126984126984,450.351244802071
"United Kingdom",2020-12-08 00:00:00,1742405,3750,80910,1677247,1.09126984126984,464.675480540296
"United Kingdom",2020-12-09 00:00:00,1754821,3768,81382,1689016,1.08866257847861,465.436283948695
"United Kingdom",2020-12-10 00:00:00,1771444,3781,81830,1705104,1.08866257847861,466.197087357094
"United Kingdom",2020-12-11 00:00:00,1792522,3790,82326,1725645,1.05729166666667,470.76190780749
"United Kingdom",2020-12-12 00:00:00,1814281,3802,82817,1746993,1.04801177195264,470.76190780749
"United Kingdom",2020-12-13 00:00:00,1835826,3808,83305,1768021,1.04801177195264,470.76190780749
"United Kingdom",2020-12-14 00:00:00,1854353,4016,83785,1786210,1.04801177195264,470.76190780749
"United Kingdom",2020-12-15 00:00:00,1874725,4051,84292,1806319,1.04801177195264,470.76190780749
"United Kingdom",2020-12-16 00:00:00,1893323,4096,84799,1824337,1.04699979520786,559.937765713266
"United Kingdom",2020-12-17 00:00:00,1918585,4109,85283,1849012,1.04649577311154,564.502586163662
"United Kingdom",2020-12-18 00:00:00,1954080,4126,85850,1883995,1.01360103626943,566.02419298046
"United Kingdom",2020-12-19 00:00:00,1982748,4267,86436,1911924,1.00912291933419,566.78499638886
"United Kingdom",2020-12-20 00:00:00,2009960,4357,86985,1938546,0.961623485719339,566.78499638886
"United Kingdom",2020-12-21 00:00:00,2046066,4378,87539,1974283,0.957335198461269,566.78499638886
"United Kingdom",2020-12-22 00:00:00,2079512,4389,88141,2007574,0.957335198461269,570.589013430856
"United Kingdom",2020-12-23 00:00:00,2116521,4412,88770,2043791,0.95314256073312,656.721657703035
"United Kingdom",2020-12-24 00:00:00,2155880,4726,89401,2082116,0.95314256073312,657.482461111434
"United Kingdom",2020-12-25 00:00:00,2195066,4824,90018,2120592,0.95176571920758,658.243264519834
"United Kingdom",2020-12-26 00:00:00,2227935,4825,90674,2152824,0.943277134120683,658.243264519834
"United Kingdom",2020-12-27 00:00:00,2262772,4913,91368,2187313,0.936845585804034,658.243264519834
"United Kingdom",2020-12-28 00:00:00,2295208,5096,92086,2219276,0.934752239296573,658.243264519834
"United Kingdom",2020-12-29 00:00:00,2336655,5105,92809,2260370,0.934752239296573,658.243264519834
"United Kingdom",2020-12-30 00:00:00,2389942,5297,93522,2312995,0.928216158085764,664.329691787028
"United Kingdom",2020-12-31 00:00:00,2440180,5417,94282,2362132,0.924644776754829,667.372905420625
"United Kingdom",2021-01-01 00:00:00,2496187,5482,95107,2417131,0.917341597437433,673.459332687819
"United Kingdom",2021-02-03 00:00:00,3863721,9822,133756,3745714,1.30564851434946,859.939367952388
"United Kingdom",2021-02-04 00:00:00,3882972,9940,134732,3763489,1.30564851434946,859.939367952388
"United Kingdom",2021-02-05 00:00:00,3903704,10015,135559,3783233,1.30564851434946,859.939367952388
"United Kingdom",2021-02-06 00:00:00,3922893,10098,136434,3801339,1.30564851434946,859.939367952388
"United Kingdom",2021-02-07 00:00:00,3941250,10186,137221,3818786,1.30564851434946,863.743384994385
"United Kingdom",2021-02-08 00:00:00,3957167,10274,137977,3834226,1.30564851434946,863.743384994385
"United Kingdom",2021-02-09 00:00:00,3971294,10327,138758,3847978,1.30314980534911,867.631627602799
"United Kingdom",2021-02-10 00:00:00,3983736,10431,139481,3859263,1.30314980534911,867.631627602799
"United Kingdom",2021-02-11 00:00:00,3996819,10499,140194,3871270,1.30314980534911,867.631627602799
"United Kingdom",2021-02-12 00:00:00,4010365,10602,140872,3884030,1.30314980534911,869.914037827996
"United Kingdom",2021-02-13 00:00:00,4025556,10659,141509,3898412,1.30314980534911,873.718054869993
"United Kingdom",2021-02-14 00:00:00,4038916,10854,142095,3910951,1.30314980534911,873.718054869993
"United Kingdom",2021-02-15 00:00:00,4049910,10918,142702,3921619,1.30314980534911,873.718054869993
"United Kingdom",2021-02-16 00:00:00,4059691,10963,143320,3931115,1.30190584374606,874.5209710616
"United Kingdom",2021-02-17 00:00:00,4070329,11026,143888,3940889,1.30190584374606,876.803381286798
"United Kingdom",2021-02-18 00:00:00,4083089,11103,144395,3952834,1.29942862896121,878.409213670014
"United Kingdom",2021-02-19 00:00:00,4095185,11164,144917,3964413,1.29696558994052,884.579866503626
"United Kingdom",2021-02-20 00:00:00,4107281,11254,145386,3975889,1.29696558994052,886.862276728823
"United Kingdom",2021-02-21 00:00:00,4117737,11297,145839,3985853,1.29696558994052,886.862276728823
"United Kingdom",2021-02-22 00:00:00,4127575,11315,146252,3995453,1.29696558994052,886.862276728823
"United Kingdom",2021-02-23 00:00:00,4138239,11354,146632,4005903,0.783594026959958,596.04061844148
"United Kingdom",2021-02-24 00:00:00,4146754,11453,147012,4013767,1.70697012802276,1128.90016540074
"United Kingdom",2021-02-25 00:00:00,4156700,11470,147379,4023254,1.70697012802276,1128.90016540074
"United Kingdom",2021-02-26 00:00:00,4166724,11504,147735,4032920,1.2896603210153,899.287807962464
"United Kingdom",2021-02-27 00:00:00,4175311,11579,148040,4041088,1.18631287193283,903.852628412859
"United Kingdom",2021-02-28 00:00:00,4182769,11602,148349,4048231,1.1845559689011,903.852628412859
"United Kingdom",2021-03-01 00:00:00,4188823,11643,148630,4054101,1.1821896576018,903.852628412859
"United Kingdom",2021-03-02 00:00:00,4194287,11646,148927,4059456,1.17978212201542,907.740871021273
"United Kingdom",2021-03-03 00:00:00,4200697,11662,149171,4065508,1.17248399364719,912.558368170921
"United Kingdom",2021-03-04 00:00:00,4207117,11741,149389,4071362,1.1698449328867,912.558368170921
"United Kingdom",2021-03-05 00:00:00,4213760,11795,149622,4077710,1.16245198172119,917.333752537359
"United Kingdom",2021-03-06 00:00:00,4219786,11834,149844,4083459,1.15782231636884,935.453914463601
"United Kingdom",2021-03-07 00:00:00,4225904,11849,150055,4089403,1.17553572541949,977.202903079652
"United Kingdom",2021-03-08 00:00:00,4231165,11851,150252,4094579,1.17553572541949,1024.8320309374
"United Kingdom",2021-03-09 00:00:00,4235987,11853,150449,4099335,1.17324007643952,1089.94336713095
"United Kingdom",2021-03-10 00:00:00,4241855,11868,150634,4104959,1.17324007643952,1141.10057853371
"United Kingdom",2021-03-11 00:00:00,4247877,11923,150796,4110734,1.16325918707719,1190.23402226353
"United Kingdom",2021-03-12 00:00:00,4254712,11944,150969,4117367,1.16058122205663,1229.25784352617
"United Kingdom",2021-03-13 00:00:00,4261396,11947,151105,4123872,1.16058122205663,1268.06676252137
"United Kingdom",2021-03-14 00:00:00,4267157,12093,151241,4129365,0,70.658894188306
"United Kingdom",2021-03-15 00:00:00,4271704,11968,151378,4133985,1.63265306122449,1502.96359017782
"United Kingdom",2021-03-16 00:00:00,4276834,11993,151516,4139033,1.62162162162162,1537.06839777966
"United Kingdom",2021-03-17 00:00:00,4282196,12009,151630,4144269,1.62162162162162,1550.38759689922
"United Kingdom",2021-03-18 00:00:00,4287989,12049,151757,4149881,1.62162162162162,1550.38759689922
"United Kingdom",2021-03-19 00:00:00,4294322,12082,151857,4156085,1.62162162162162,1550.38759689922
"United Kingdom",2021-03-20 00:00:00,4299194,12126,151961,4160813,1.5645371577575,1550.38759689922
"United Kingdom",2021-03-21 00:00:00,4304833,12163,152061,4166319,1.55239327296248,1550.38759689922
"United Kingdom",2021-03-22 00:00:00,4310189,12172,152189,4171632,1.52091254752852,1550.38759689922
"United Kingdom",2021-03-23 00:00:00,4315596,12221,152298,4176972,1.44578313253012,1550.38759689922
"United Kingdom",2021-03-24 00:00:00,4321012,12379,152392,4182113,1.42857142857143,1550.38759689922
"United Kingdom",2021-03-25 00:00:00,4326639,12393,152462,4187627,1.42857142857143,1550.38759689922
"United Kingdom",2021-03-26 00:00:00,4332916,12559,152541,4193675,1.36363636363636,1550.38759689922
"United Kingdom",2021-03-27 00:00:00,4339151,12563,152617,4199835,1.31291028446389,1550.38759689922
"United Kingdom",2021-03-28 00:00:00,4343060,12708,152682,4203541,1.26715945089757,1550.38759689922
"United Kingdom",2021-03-29 00:00:00,4347007,12770,152733,4207405,1.16731517509728,1650.79568994588
"United Kingdom",2021-03-30 00:00:00,4351791,12864,152804,4212071,1.05633802816901,1824.22558733319
"United Kingdom",2021-03-31 00:00:00,4355860,12926,152860,4216025,1.0371650821089,1842.83563834792
"United Kingdom",2021-04-01 00:00:00,4359975,13069,152934,4219954,0.986031224322104,1845.18769404459
"United Kingdom",2021-04-02 00:00:00,4364540,13085,152997,4224452,0.928792569659443,1846.36372189293
"United Kingdom",2021-04-03 00:00:00,4367963,13186,153047,4227721,0.928792569659443,1846.36372189293
"United Kingdom",2021-04-04 00:00:00,4371387,13218,153089,4231103,0.928792569659443,1847.53974974127
"United Kingdom",2021-04-05 00:00:00,4373792,13250,153142,4233466,0.857142857142857,1847.53974974127
"United Kingdom",2021-04-06 00:00:00,4376623,13292,153189,4236227,0.953029271613342,1847.53974974127
"United Kingdom",2021-04-07 00:00:00,4379027,13341,153234,4238562,0.953029271613342,1848.71577758961
"United Kingdom",2021-04-08 00:00:00,4381824,13387,153279,4241268,0.935203740814963,1848.71577758961
"United Kingdom",2021-04-09 00:00:00,4384948,13431,153341,4244295,0.882723833543506,1851.06783328629
"United Kingdom",2021-04-10 00:00:00,4380161,13463,153379,4239416,0.844900422450211,1851.06783328629
"United Kingdom",2021-04-11 00:00:00,4382874,13490,153422,4242062,0.789622109419064,1851.06783328629
"United Kingdom",2021-04-12 00:00:00,4384604,13490,153463,4243785,0.789622109419064,1851.06783328629
"United Kingdom",2021-04-13 00:00:00,4388290,13604,153502,4247342,0.846113167636171,1851.06783328629
"United Kingdom",2021-04-14 00:00:00,4390794,13656,153549,4249772,0.836820083682008,1852.24386113463
"United Kingdom",2021-04-15 00:00:00,4393324,13671,153584,4252248,0.82687338501292,1852.24386113463
"United Kingdom",2021-04-16 00:00:00,4396091,13850,153628,4254804,0.840336134453782,1852.24386113463
"United Kingdom",2021-04-17 00:00:00,4398898,13933,153660,4257494,0.825242718446602,1852.24386113463
"United Kingdom",2021-04-18 00:00:00,4401171,13979,153704,4259685,0.847856806406029,1852.24386113463
"United Kingdom",2021-04-19 00:00:00,4403055,13983,153735,4261555,0.847856806406029,1854.59591683131
"United Kingdom",2021-04-20 00:00:00,4406113,14040,153760,4264550,0.810472365311806,1817.33528256151
"United Kingdom",2021-04-21 00:00:00,4408644,14054,153795,4267033,0.810472365311806,1817.33528256151
"United Kingdom",2021-04-22 00:00:00,4411066,14104,153831,4269387,0.80773482212251,1820.27535218236
"United Kingdom",2021-04-23 00:00:00,4413832,14195,153866,4272042,0.845008917460744,1835.80682074272
"United Kingdom",2021-04-24 00:00:00,4416530,14281,153896,4274669,0.861397363812333,1836.39483466689
"United Kingdom",2021-04-25 00:00:00,4418652,14388,153920,4276652,0.854504366923373,1836.39483466689
"United Kingdom",2021-04-26 00:00:00,4420385,14452,153947,4278310,0.850249461063166,1836.98284859106
"United Kingdom",2021-04-27 00:00:00,4422504,14552,153969,4280322,0.86686587269956,1837.57086251523
"United Kingdom",2021-04-28 00:00:00,4425202,14567,153994,4282987,0.865337010726442,1837.57086251523
"United Kingdom",2021-04-29 00:00:00,4427389,14620,154015,4285036,0.862019614051554,1837.57086251523
"United Kingdom",2021-04-30 00:00:00,4429848,14658,154035,4287432,0.922995390829376,1837.57086251523
"United Kingdom",2021-05-01 00:00:00,4432245,14683,154052,4289788,0.940986097782407,1837.57086251523
"United Kingdom",2021-05-02 00:00:00,4434156,14684,154068,4291691,0.940688234687294,1838.74689036357
"United Kingdom",2021-05-03 00:00:00,4435830,14684,154087,4293351,0.940688234687294,1839.33490428774
"United Kingdom",2021-05-04 00:00:00,4437504,14684,154104,4295024,0.940242373589636,1839.33490428774
"United Kingdom",2021-05-05 00:00:00,4439487,14839,154121,4296847,0.974080803541272,1839.33490428774
"United Kingdom",2021-05-06 00:00:00,4441642,14897,154143,4298917,0.971704748181693,1839.33490428774
"United Kingdom",2021-05-07 00:00:00,4444260,14961,154160,4301458,0.970648089311539,1839.33490428774
"United Kingdom",2021-05-08 00:00:00,4446750,14961,154177,4303933,0.970648089311539,1839.33490428774
"United Kingdom",2021-05-09 00:00:00,4448806,15011,154197,4305934,0.97014128872338,1839.33490428774
"United Kingdom",2021-05-10 00:00:00,4450577,15011,154208,4307702,0.97014128872338,1839.33490428774
"United Kingdom",2021-05-11 00:00:00,4452954,15088,154217,4309998,0.986266714362538,1839.33490428774
"United Kingdom",2021-05-12 00:00:00,4455444,15147,154238,4312409,0.984941933166379,1839.33490428774
"United Kingdom",2021-05-13 00:00:00,4457741,15158,154253,4314683,0.984941933166379,1839.33490428774
"United Kingdom",2021-05-14 00:00:00,4460404,15201,154268,4317292,0.983402645327001,1839.33490428774
"United Kingdom",2021-05-15 00:00:00,4462602,15214,154283,4319459,1.00345551889553,1839.33490428774
"United Kingdom",2021-05-16 00:00:00,4464662,15254,154298,4321472,1.00240137753649,1839.33490428774
"United Kingdom",2021-05-17 00:00:00,4466589,15258,154312,4323390,1.00240137753649,1839.33490428774
"United Kingdom",2021-05-18 00:00:00,4468580,15292,154325,4325344,0.999520043636061,1839.92291821191
"United Kingdom",2021-05-19 00:00:00,4466218,15319,154336,4322948,0.998998911992182,1839.92291821191
"United Kingdom",2021-05-20 00:00:00,4468364,15340,154340,4325070,0.998704998965542,1839.92291821191
"United Kingdom",2021-05-21 00:00:00,4471063,15407,154347,4327695,0.99751848088397,1839.92291821191
"United Kingdom",2021-05-22 00:00:00,4473772,15427,154365,4330374,0.996076849942849,1839.92291821191
"United Kingdom",2021-05-23 00:00:00,4476296,15427,154369,4332892,0.996076849942849,1839.92291821191
"United Kingdom",2021-05-24 00:00:00,4478391,15427,154385,4334980,0.996076849942849,1839.92291821191
"United Kingdom",2021-05-25 00:00:00,4480757,15445,154401,4337329,0.995413784652933,1839.92291821191
"United Kingdom",2021-05-26 00:00:00,4483175,15453,154412,4339723,0.995413784652933,1839.92291821191
"United Kingdom",2021-05-27 00:00:00,4486166,15477,154426,4342681,0.995155827896159,1839.92291821191
"United Kingdom",2021-05-28 00:00:00,4489550,15480,154434,4346052,0.994863133160756,1839.92291821191
"United Kingdom",2021-05-29 00:00:00,4493580,15480,154448,4350072,0.994863133160756,1840.51093213608
"United Kingdom",2021-05-30 00:00:00,4496821,15481,154460,4353305,0.994716967817143,1840.51093213608
"United Kingdom",2021-05-31 00:00:00,4499935,15486,154469,4356408,0.994279198073728,1840.51093213608
"United Kingdom",2021-06-01 00:00:00,4503229,15507,154481,4359679,1.01326344169325,1840.51093213608
"United Kingdom",2021-06-02 00:00:00,4506331,15508,154491,4362780,1.01326344169325,1841.68695998442
"United Kingdom",2021-06-03 00:00:00,4510595,15514,154503,4367026,1.01311800098566,1841.68695998442
"United Kingdom",2021-06-04 00:00:00,4515776,15517,154519,4372186,1.01311800098566,1842.27497390859
"United Kingdom",2021-06-05 00:00:00,4521920,15524,154533,4378312,1.01297268052669,1843.45100175693
"United Kingdom",2021-06-06 00:00:00,4527575,15528,154540,4383950,1.01282748016728,1843.45100175693
"United Kingdom",2021-06-07 00:00:00,4532801,15532,154553,4389167,1.01268239975859,1844.0390156811
"United Kingdom",2021-06-08 00:00:00,4538391,15538,154559,4394757,1.01188754055465,1844.0390156811
"United Kingdom",2021-06-09 00:00:00,4544370,15539,154575,4400715,1.03254016343776,1844.0390156811
"United Kingdom",2021-06-10 00:00:00,4551689,15540,154592,4408030,1.03254016343776,1844.62702960527
"United Kingdom",2021-06-11 00:00:00,4558927,15543,154608,4415259,1.03254016343776,1844.62702960527
"United Kingdom",2021-06-12 00:00:00,4566895,15543,154621,4423202,1.03254016343776,1844.62702960527
"United Kingdom",2021-06-13 00:00:00,4574453,15544,154633,4430741,1.03254016343776,1844.62702960527
"United Kingdom",2021-06-14 00:00:00,4581778,15551,154645,4438060,1.03223331472798,1844.62702960527
"United Kingdom",2021-06-15 00:00:00,4589397,15562,154658,4445667,1.03196878592432,1844.62702960527
"United Kingdom",2021-06-16 00:00:00,4596992,15562,154679,4453251,1.03170446882839,1844.62702960527
"United Kingdom",2021-06-17 00:00:00,4605811,15563,154695,4462052,1.03170446882839,1844.62702960527
"United Kingdom",2021-06-18 00:00:00,4616623,15601,154704,4472818,1.03170446882839,1844.62702960527
"United Kingdom",2021-06-19 00:00:00,4626912,15607,154722,4483088,1.03038605008709,1844.62702960527
"United Kingdom",2021-06-20 00:00:00,4636990,15609,154742,4493148,1.03038605008709,1844.62702960527
"United Kingdom",2021-06-21 00:00:00,4646067,15610,154764,4502218,1.03023281561383,1844.62702960527
"United Kingdom",2021-06-22 00:00:00,4656542,15612,154777,4512679,1.03023281561383,1844.62702960527
"United Kingdom",2021-06-23 00:00:00,4668030,15616,154795,4524155,1.03023281561383,1845.80305745361
"United Kingdom",2021-06-24 00:00:00,4683984,15705,154804,4539990,1.03023281561383,1846.97908530195
"United Kingdom",2021-06-25 00:00:00,4700708,15712,154833,4556667,1.03023281561383,1846.97908530195
"United Kingdom",2021-06-26 00:00:00,4716039,15718,154855,4572017,1.02865764664116,1847.56709922612
"United Kingdom",2021-06-27 00:00:00,4734015,15718,154872,4589940,1.02865764664116,1848.15511315029
"United Kingdom",2021-06-28 00:00:00,4748673,15722,154896,4604558,1.02865764664116,1849.9191549228
"United Kingdom",2021-06-29 00:00:00,4771347,15729,154914,4627271,1.02865764664116,1849.9191549228
"United Kingdom",2021-06-30 00:00:00,4791597,15734,154938,4647504,1.02761171105177,1851.68319669531
"United Kingdom",2021-07-01 00:00:00,4817245,15736,154964,4673158,1.02745860295746,1852.85922454365
"United Kingdom",2021-07-02 00:00:00,4844879,15753,154992,4700765,1.02745860295746,1856.97532201283
"United Kingdom",2021-07-03 00:00:00,4871745,15755,155024,4727599,1.02745860295746,1859.91539163368
"United Kingdom",2021-07-04 00:00:00,4896279,15762,155055,4752039,1.02693688230377,1864.03148910287
"United Kingdom",2021-07-05 00:00:00,4920252,15774,155085,4775908,1.02693688230377,1867.55957264789
"United Kingdom",2021-07-06 00:00:00,4947404,15777,155114,4803002,1.02693688230377,1867.55957264789
"United Kingdom",2021-07-07 00:00:00,4975843,15867,155149,4831504,1.0256362022925,1870.49964226874
"United Kingdom",2021-07-08 00:00:00,5007979,15870,155185,4863529,1.0256362022925,1874.61573973793
"United Kingdom",2021-07-09 00:00:00,5040082,15888,155228,4895571,1.0256362022925,1879.90786505545
"United Kingdom",2021-07-10 00:00:00,5075805,15888,155281,4931426,1.02487255204431,2333.1233285271
"United Kingdom",2021-07-11 00:00:00,5107813,15892,155326,4963223,1.02487255204431,2347.82367663135
"United Kingdom",2021-07-12 00:00:00,5139355,15903,155362,4994568,1.02396030975276,2351.93977410053
"United Kingdom",2021-07-13 00:00:00,5173845,15991,155405,5029284,1.02396030975276,2665.33609212627
"United Kingdom",2021-07-14 00:00:00,5210245,16007,155455,5065718,1.02292347461347,2749.54581524318
"United Kingdom",2021-07-15 00:00:00,5252448,16127,155503,5107731,1.02231780555105,2842.29299191263
"United Kingdom",2021-07-16 00:00:00,5301013,16133,155561,5156299,1.02171411903875,2993.20103936519
"United Kingdom",2021-07-17 00:00:00,5353033,16220,155616,5208112,1.01995676746612,3071.83588185457
"United Kingdom",2021-07-18 00:00:00,5407420,16429,155682,5262039,1.01887107263176,3156.79564268557
"United Kingdom",2021-07-19 00:00:00,5455699,16430,155758,5309858,1.0484823642086,3293.80288701711
"United Kingdom",2021-07-20 00:00:00,5495707,16487,155846,5350453,0.989705071557809,3527.87340177999
"United Kingdom",2021-07-21 00:00:00,5542334,16686,155920,5396840,1.07982041476616,3651.9443397798
"United Kingdom",2021-07-22 00:00:00,5586503,17033,155981,5440501,1.00531182372615,3793.55417899355
"United Kingdom",2021-07-23 00:00:00,5626513,17290,156066,5480189,0.943843299361441,4048.75222208321
"United Kingdom",2021-07-24 00:00:00,5662651,17450,156149,5516058,0.907633767838912,4181.0553550214
"United Kingdom",2021-07-25 00:00:00,5694455,18216,156220,5546828,0.895232430180221,4250.49769095157
"United Kingdom",2021-07-26 00:00:00,5723536,18226,156293,5575727,0.87491957195347,4403.3813112357
"United Kingdom",2021-07-27 00:00:00,5748230,18546,156372,5600325,0.854044486361191,4500.99162264788
"United Kingdom",2021-07-28 00:00:00,5771599,18908,156449,5623233,0.846702244406973,4500.99162264788
"United Kingdom",2021-07-29 00:00:00,5797332,19724,156533,5648003,0.839804729502711,4597.70937060244
"United Kingdom",2021-07-30 00:00:00,5828224,20638,156627,5677869,0.834179232207716,4597.70937060244
